,data
0,4.2355063908980775
1,4.75792851431364
2,5.077803515237788
3,5.308350517928369
4,5.488662205543825
5,5.636859209142714
6,5.762749853673474
7,5.872301294098044
8,5.969328555386339
9,6.056460545991256
10,6.135602335446745
11,6.208128041311144
12,6.275054083089382
13,6.33722970795934
14,6.395318483929831
15,6.44984211673664
16,6.5012254023813405
17,6.549820114377159
18,6.595846911698688
19,6.639648212409673
20,3.3278800924983623
21,3.664898967873675
22,3.867492135381695
23,4.011640887434557
24,4.123110237556794
25,4.213760647918138
26,4.28999821555559
27,4.355728507458408
28,4.413462957695897
29,4.464928276350111
30,4.511357092864383
31,4.5536472977449645
32,4.592480367318391
33,4.628384862466415
34,4.661786199702883
35,4.693017541112752
36,4.722352092723412
37,4.75001391749973
38,4.7761866801583155
39,4.801030540221344
40,2.613902595384306
41,2.8182524066134427
42,2.938457004603168
43,3.022822906289978
44,3.08741547617669
45,3.139528583341217
46,3.1830728748313373
47,3.2203865851663105
48,3.2529727266488853
49,3.2818549795611416
50,3.307760736404388
51,3.3312245864669707
52,3.352650848862168
53,3.3723518111523925
54,3.3905739972837274
55,3.4075163556364934
56,3.4233419189786676
57,3.4381857227765096
58,3.452160358773933
59,3.4653607415405503
60,2.0812401723218867
61,2.1954134221289845
62,2.2606059404276175
63,2.3055028131678723
64,2.339403415124497
65,2.3664512959921526
66,2.38884976182781
67,2.4078912069272005
68,2.424410217640138
69,2.438965342282294
70,2.451948153987896
71,2.4636497754330673
72,2.474288866773601
73,2.4840328031888936
74,2.493009897704539
75,2.5013255855484027
76,2.5090657815901842
77,2.516301032159544
78,2.5230899354805807
79,2.5294816666200353
80,1.7139223298884283
81,1.7677077124623866
82,1.796873166726722
83,1.8162875567463705
84,1.8305780973908543
85,1.8417439521500825
86,1.8508338670269486
87,1.8584430517755786
88,1.8649591798278262
89,1.870633897017151
90,1.8756393600445387
91,1.8801064782003414
92,1.8841324143225555
93,1.88779008971086
94,1.8911324235225484
95,1.8942049265246714
96,1.8970447219103412
97,1.899682037588864
98,1.9021417825000748
99,1.9044447022193274
100,1.4498130673691514
101,1.4624842066280368
102,1.4677535051832318
103,1.4705496963813172
104,1.4722105564504095
105,1.4732500650777927
106,1.4739232113558984
107,1.47435404334216
108,1.4746269188551806
109,1.4747885344482483
110,1.474866293511313
111,1.4748842087991907
112,1.4748588840045602
113,1.474801249839445
114,1.4747160420771417
115,1.4746096179042072
116,1.4744872061466907
117,1.4743527927814508
118,1.4742094478425403
119,1.4740595576913904
120,1.20559001330439
121,1.1888176604907255
122,1.1777749555224242
123,1.1695541170484136
124,1.1630141660710138
125,1.1575860017716821
126,1.1529522962459757
127,1.1489091774794957
128,1.1453270589330824
129,1.1421125308811328
130,1.1391964476016891
131,1.1365296067634891
132,1.1340740267873328
133,1.1317994147082426
134,1.129680142477125
135,1.1276967181075013
136,1.125833263682451
137,1.1240765212126134
138,1.122415306417277
139,1.1208400980483253
140,0.9170393514889775
141,0.8840785642389097
142,0.864586830451268
143,0.8508884037973622
144,0.8403973266005549
145,0.8319340701830761
146,0.824863684690128
147,0.8188070072360613
148,0.8135190517955242
149,0.8088334359118367
150,0.80463216719065
151,0.800828038215923
152,0.7973551318386398
153,0.794162544275044
154,0.7912104550356867
155,0.7884665983097073
156,0.7859046570051403
157,0.783502932266867
158,0.7812433304581576
159,0.7791106124931226
160,0.6024870873528718
161,0.5675138788522871
162,0.5476154134594762
163,0.5339499950921682
164,0.5236519093710241
165,0.5154484183340946
166,0.5086621136298052
167,0.5028986278707192
168,0.4979016521131233
169,0.4935008875640666
170,0.48957758986866584
171,0.4860426796192655
172,0.482829375469368
173,0.47988677024340265
174,0.4771763643428748
175,0.474666092456095
176,0.47232978804690345
177,0.4701459906550744
178,0.46809689384345876
179,0.4661675699505966
180,0.3238325249381039
181,0.29682665286828497
182,0.28201442560820245
183,0.2720580841791125
184,0.26466587284809806
185,0.25884454419206854
186,0.2540717485923004
187,0.2500497097306015
188,0.24658449439530947
189,0.24354949877582815
190,0.24085768115277978
191,0.23844308123425292
192,0.23625659642867464
193,0.23426118956743325
194,0.23242960320459544
195,0.23073865036002145
196,0.22916941150953646
197,0.2277064399590939
198,0.22633697363587318
199,0.22505035575437726
200,0.1293790787309661
201,0.11406913321553117
202,0.10614625993779137
203,0.10098774771763844
204,0.09723787584775255
205,0.09433105306133568
206,0.09197627417136353
207,0.09001196477380721
208,0.08833335821287243
209,0.08687343946431189
210,0.08558690915294186
211,0.08443922074949867
212,0.08340488878556634
213,0.08246492024382468
214,0.08160572982913461
215,0.08081553778986056
216,0.08008474622921895
217,0.07940556267384806
218,0.07877158214798928
219,0.07817748241893391
220,0.032546057692205727
221,0.026736470145502733
222,0.02401417168531614
223,0.02233534104598372
224,0.021157706210004505
225,0.020268358749084277
226,0.01956203078783482
227,0.018982380909673115
228,0.01849350182198621
229,0.018073027056408383
230,0.017706181636773274
231,0.01738171661872756
232,0.017091446903504434
233,0.016829368446888607
234,0.01659131944981044
235,0.01637363847579498
236,0.016173355941903944
237,0.01598808069820386
238,0.015815862381661085
239,0.01565509184906639
