,data
0,5.660341791058418
1,3.4933108179182395
2,6.139989346504497
3,3.78275329868222
4,6.441283318544908
5,3.966255072833536
6,6.652643343916281
7,4.095608743366386
8,6.809967318640338
9,4.192065486638567
10,6.9312763498577885
11,4.266417714266585
12,7.026932949593268
13,4.324927205670511
14,7.10339300638966
15,4.371531858025973
16,7.1649315451345155
17,4.408863332935638
18,7.214602759644746
19,4.438803254018248
20,7.254603051093048
21,4.462714317191642
22,7.286548983708393
23,4.481612876252005
24,7.311692801413571
25,4.496286689921286
26,7.3310696147094445
27,4.507373611207849
28,7.345493441403686
29,4.5153823579160415
30,7.355611386941953
31,4.5207203066258455
32,7.361958138315926
33,4.523724313165167
34,7.364943950259839
35,4.52466637995597
36,7.364949008075202
37,4.52378509603604
38,7.362345488659362
39,4.521296667419937
40,4.612022015292997
41,2.935826268740959
42,4.916086493438161
43,3.1257946552213416
44,5.101110559786105
45,3.2423566192817015
46,5.22677471139419
47,3.3219608540912855
48,5.316922446036271
49,3.3793194890018174
50,5.383480622941923
51,3.421843178756857
52,5.433302873373404
53,3.45380581717454
54,5.470689036121399
55,3.477891887526669
56,5.498505221723126
57,3.4958944478475344
58,5.518792849448766
59,3.5090876211249618
60,5.53302011062001
61,3.518392637291197
62,5.542278001496895
63,3.5244979886322856
64,5.547404123014039
65,3.527934049549317
66,5.549060397115832
67,3.529120728739295
68,5.54777842163702
69,3.528395065814521
70,5.543975732172439
71,3.5260257716683525
72,5.537998357738495
73,3.522234884796936
74,5.530131915865809
75,3.5172068079407524
76,5.520612289430268
77,3.511095625610206
78,5.509644140454351
79,3.5040334136345006
80,3.7223190696961637
81,2.4698795544199292
82,3.9028335810303028
83,2.589889390451422
84,4.007602655050161
85,2.6600351161356337
86,4.07532347106569
87,2.705629110379188
88,4.121190941557869
89,2.7366820301414134
90,4.152720868703597
91,2.758168104374723
92,4.174180031153346
93,2.772918504713468
94,4.188215069213815
95,2.7826942788691342
96,4.19657622204337
97,2.788663731073684
98,4.2004894150877705
99,2.791643791980713
100,4.200838167249997
101,2.792225208448439
102,4.198280809547858
103,2.790849131800416
104,4.193321849173862
105,2.7878538180709977
106,4.186356550363501
107,2.7835041347973197
108,4.17769956247862
109,2.7780110246907523
110,4.167604401127817
111,2.7715449988488348
112,4.156279539606098
113,2.76424606256878
114,4.143898347323815
115,2.75623049120174
116,4.130606436020113
117,2.7475958273214336
118,4.116527197974387
119,2.738424634609797
120,3.0255816476628055
121,2.1450425039833023
122,3.121890956895064
123,2.2157613617311784
124,3.172891251816621
125,2.253523858039212
126,3.2023611782523753
127,2.2755890723830814
128,3.219403167414293
129,2.288579348357832
130,3.228443800322215
131,2.2957199476097574
132,3.2319512666069525
133,2.298810651242934
134,3.231443205195766
135,2.298959129142255
136,3.227919619876841
137,2.296896152192969
138,3.222061256712864
139,2.293118746228019
140,3.2143612235960908
141,2.2879874164874967
142,3.2051867262750906
143,2.2817708928641847
144,3.194816505763987
145,2.2746732277702204
146,3.1834641171565834
147,2.266850642203135
148,3.1712977189961604
149,2.2584261373342027
150,3.1584551367661855
151,2.249500723586224
152,3.1450484753139065
153,2.2401565873887943
154,3.1311699833128817
155,2.230461379532321
156,3.1168963539430905
157,2.220471361296144
158,3.102291892848651
159,2.210233719984939
160,2.53146242019612
161,1.9654711960293885
162,2.5688708552419692
163,1.997217684421857
164,2.583092138332098
165,2.009868740518995
166,2.5868517219303144
167,2.01389833934807
168,2.5848148060688994
169,2.0131450258683348
170,2.5791840588055424
171,2.009420933045917
172,2.5711496987836693
173,2.0037060513404246
174,2.561431991838227
175,1.9965933178620845
176,2.550502560007
177,1.9884707393112493
178,2.5386657620370543
179,1.979589664173977
180,2.5261441712676107
181,1.9701335625887737
182,2.513103455492119
183,1.960238897062912
