,x,Q2,y
,mid,mid,mid
1,0.125,2.8734580398125,0.35
2,0.125,3.6944460511875,0.45
3,0.125,4.5154340625625,0.55
4,0.175,4.022841255737499,0.35
5,0.175,5.1722244716625,0.45
6,0.175,6.321607687587501,0.55
7,0.225,5.1722244716625,0.35
8,0.225,6.6500028921375005,0.45
9,0.225,8.127781312612502,0.55
10,0.275,6.3216076875875,0.35
11,0.275,8.127781312612502,0.45
12,0.275,9.933954937637502,0.55
13,0.35,8.045682511474999,0.35
14,0.35,10.344448943325,0.45
15,0.35,12.643215375175002,0.55
16,0.45,10.344448943325,0.35
17,0.45,13.300005784275001,0.45
18,0.45,16.255562625225004,0.55
19,0.55,12.643215375175,0.35
20,0.65,14.941981807025,0.35
21,0.75,17.240748238875,0.35
22,0.015,0.3166668043875,0.25
23,0.015,0.4433335261425,0.35
24,0.015,0.5700002478975,0.45
25,0.015,0.6966669696525001,0.55
26,0.015,0.8233336914075001,0.65
27,0.045,0.9500004131625001,0.25
28,0.045,1.3300005784275,0.35
29,0.045,1.7100007436925,0.45
30,0.045,2.0900009089575002,0.55
31,0.045,2.4700010742225,0.65
32,0.08,1.6888896234000002,0.25
33,0.08,2.36444547276,0.35
34,0.08,3.0400013221200006,0.45
35,0.08,3.7155571714800004,0.55
36,0.08,4.391113020840001,0.65
37,0.125,2.6388900365625,0.25
38,0.125,3.6944460511874997,0.35
39,0.125,4.750002065812501,0.45
40,0.125,5.805558080437501,0.55
41,0.125,6.861114095062501,0.65
42,0.175,3.6944460511874997,0.25
43,0.175,5.172224471662499,0.35
44,0.175,6.6500028921375,0.45
45,0.175,8.1277813126125,0.55
46,0.175,9.605559733087501,0.65
47,0.225,4.750002065812501,0.25
48,0.225,6.6500028921375,0.35
49,0.225,8.5500037184625,0.45
50,0.225,10.4500045447875,0.55
51,0.225,12.350005371112502,0.65
52,0.275,5.805558080437501,0.25
53,0.275,8.1277813126125,0.35
54,0.275,10.4500045447875,0.45
55,0.275,12.772227776962502,0.55
56,0.35,7.388892102374999,0.25
57,0.35,10.344448943324998,0.35
58,0.35,13.300005784275,0.45
59,0.35,16.255562625225,0.55
60,0.45,9.500004131625001,0.25
61,0.45,13.300005784275,0.35
62,0.45,17.100007436925,0.45
63,0.45,20.900009089575,0.55
64,0.55,11.611116160875001,0.25
65,0.55,16.255562625225,0.35
66,0.55,20.900009089575,0.45
67,0.65,13.722228190125001,0.25
68,0.65,19.211119466175003,0.35
69,0.65,24.700010742225004,0.45
70,0.75,15.833340219375,0.25
71,0.75,22.166676307125,0.35
72,0.75,28.500012394875,0.45
73,0.015,0.38703720536249997,0.25
