name,stat,syst
182,0.0332,0.0097
183,0.0311,0.0131
184,0.0411,0.0242
185,0.0229,0.016
186,0.022,0.0073
187,0.0205,0.0084
188,0.0194,0.006
189,0.0175,0.0151
190,0.0324,0.0252
191,0.0178,0.0119
192,0.0185,0.0078
193,0.0163,0.0087
194,0.016,0.0061
195,0.0,0.0
196,0.0255,0.0121
197,0.014,0.0126
198,0.0142,0.0125
199,0.0134,0.0119
200,0.0183,0.0144
201,0.0093,0.0045
202,0.0093,0.0048
203,0.009,0.0019
204,0.0103,0.0028
205,0.0062,0.004
206,0.0044,0.0105
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0,0.0
212,0.056,0.0169
213,0.0533,0.0443
214,0.0486,0.0242
215,0.0,0.0
216,0.0567,0.0398
217,0.0569,0.0335
218,0.0531,0.0229
219,0.0517,0.0202
220,0.0498,0.0381
221,0.0477,0.0183
222,0.0636,0.0312
223,0.0502,0.0655
224,0.0515,0.0242
225,0.046,0.0347
226,0.0423,0.0275
227,0.0413,0.0255
228,0.0414,0.0144
229,0.0602,0.0336
230,0.0453,0.0114
231,0.0434,0.0138
232,0.0383,0.0308
233,0.0367,0.0174
234,0.0349,0.0269
235,0.0343,0.0145
236,0.0596,0.0171
237,0.042,0.0109
238,0.0394,0.0294
239,0.0366,0.0137
240,0.0333,0.0161
241,0.0305,0.0182
242,0.0343,0.025
243,0.0575,0.0446
244,0.0408,0.0235
245,0.0352,0.0201
246,0.0343,0.0128
247,0.0315,0.013
248,0.033,0.0116
249,0.0312,0.0112
250,0.0534,0.0411
251,0.0375,0.0188
252,0.0349,0.0123
253,0.0313,0.0166
254,0.03,0.0153
255,0.0314,0.0145
256,0.034,0.0164
257,0.0244,0.0181
258,0.0204,0.0122
259,0.02,0.0193
260,0.0192,0.013
261,0.0175,0.007
262,0.0268,0.0171
263,0.019,0.0145
264,0.0173,0.0136
265,0.0158,0.0052
266,0.0159,0.0071
267,0.0,0.0
268,0.0203,0.0217
269,0.013,0.0081
270,0.0126,0.0081
271,0.014,0.0103
272,0.0089,0.0075
273,0.0123,0.01
274,0.0089,0.0093
275,0.0083,0.0031
276,0.0094,0.0067
277,0.0,0.0
278,0.0073,0.0047
279,0.0052,0.0062
280,0.0044,0.0024
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.064,0.0519
287,0.0601,0.0428
288,0.0558,0.0445
289,0.0495,0.03
290,0.0726,0.018
291,0.0657,0.0335
292,0.0641,0.0446
293,0.0591,0.0315
294,0.0584,0.051
295,0.0539,0.0195
296,0.0557,0.0204
297,0.0652,0.0237
298,0.0546,0.0319
299,0.0543,0.0292
300,0.0475,0.0277
301,0.0483,0.034
302,0.0437,0.0377
303,0.044,0.0176
304,0.0603,0.0289
305,0.0514,0.0399
306,0.0475,0.0126
307,0.0404,0.0242
308,0.0388,0.0251
309,0.0367,0.0151
310,0.0368,0.0239
311,0.0551,0.0474
312,0.047,0.0181
313,0.043,0.036
314,0.0384,0.02
315,0.0357,0.019
316,0.0363,0.0149
317,0.0362,0.0186
318,0.0562,0.0152
319,0.0466,0.0081
320,0.0411,0.0358
321,0.0353,0.0177
322,0.0334,0.0227
323,0.0314,0.0197
324,0.036,0.0183
325,0.0504,0.0139
326,0.0406,0.0129
327,0.0365,0.009
328,0.034,0.0177
329,0.0337,0.0258
330,0.0344,0.0245
331,0.0334,0.0124
332,0.0318,0.0194
333,0.0257,0.0083
334,0.0216,0.0186
335,0.0194,0.0123
336,0.0181,0.0148
337,0.0165,0.0096
338,0.0,0.0
339,0.024,0.0125
340,0.0196,0.0156
341,0.0173,0.0119
342,0.0169,0.011
343,0.0174,0.0107
344,0.0155,0.035
345,0.0,0.0
346,0.0177,0.0064
347,0.0143,0.0078
348,0.0139,0.0069
349,0.0134,0.0092
350,0.0127,0.0066
351,0.0129,0.0087
352,0.0088,0.0033
353,0.0086,0.0044
354,0.0091,0.0085
355,0.0,0.0
356,0.0069,0.0053
357,0.0058,0.0029
358,0.0051,0.0034
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0769,0.0541
365,0.0687,0.028
366,0.0655,0.0441
367,0.0628,0.0251
368,0.0929,0.0308
369,0.0835,0.0478
370,0.0801,0.0217
371,0.0756,0.0268
372,0.0715,0.0498
373,0.0717,0.0363
374,0.0618,0.0314
375,0.0586,0.0433
376,0.082,0.0387
377,0.0719,0.0121
378,0.0709,0.0366
379,0.063,0.0143
380,0.0593,0.0205
381,0.0595,0.0348
382,0.0529,0.0201
383,0.0495,0.0471
384,0.0724,0.0242
385,0.065,0.031
386,0.0581,0.024
387,0.0519,0.0223
388,0.0485,0.0178
389,0.0447,0.0206
390,0.044,0.0263
391,0.0438,0.0093
392,0.0649,0.0245
393,0.0609,0.0159
394,0.054,0.0114
395,0.0481,0.0327
396,0.0453,0.0281
397,0.0384,0.0146
398,0.0411,0.0162
399,0.0389,0.0274
400,0.0,0.0
401,0.0584,0.0315
402,0.0499,0.0514
403,0.0459,0.034
404,0.0404,0.0216
405,0.0369,0.0193
406,0.0341,0.0211
407,0.0311,0.0135
408,0.0,0.0
409,0.0547,0.0341
410,0.0472,0.0192
411,0.0425,0.0233
412,0.0401,0.0216
413,0.0333,0.0178
414,0.0327,0.0179
415,0.0319,0.0176
416,0.0357,0.0109
417,0.0292,0.017
418,0.0254,0.0063
419,0.0241,0.0122
420,0.0213,0.0108
421,0.0192,0.0062
422,0.0,0.0
423,0.0274,0.0143
424,0.0219,0.0191
425,0.0194,0.0025
426,0.0193,0.0075
427,0.0189,0.0067
428,0.0204,0.0104
429,0.0,0.0
430,0.0195,0.0155
431,0.0155,0.0042
432,0.0131,0.0173
433,0.0133,0.0091
434,0.0155,0.0074
435,0.0123,0.0111
436,0.0096,0.008
437,0.01,0.0055
438,0.01,0.0017
439,0.0,0.0
440,0.0058,0.0037
441,0.0055,0.0035
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0742,0.0413
448,0.0698,0.0309
449,0.0665,0.0391
450,0.0647,0.0413
451,0.0589,0.0414
452,0.0639,0.0335
453,0.068,0.025
454,0.0701,0.0365
455,0.0678,0.0537
456,0.0681,0.0498
457,0.0649,0.0604
458,0.0618,0.0421
459,0.0576,0.0375
460,0.07,0.026
461,0.0672,0.0546
462,0.0617,0.0545
463,0.0565,0.0507
464,0.0536,0.0229
465,0.0521,0.0383
466,0.0496,0.0607
467,0.0466,0.0259
468,0.0547,0.0245
469,0.0591,0.0302
470,0.0557,0.0251
471,0.0458,0.0167
472,0.0467,0.0463
473,0.0414,0.0255
474,0.0435,0.0231
475,0.0372,0.0377
476,0.0534,0.0308
477,0.0544,0.0435
478,0.0505,0.0163
479,0.0462,0.0252
480,0.0382,0.0185
481,0.0339,0.0125
482,0.0345,0.0155
483,0.0356,0.0171
484,0.0496,0.0458
485,0.0502,0.0172
486,0.0449,0.0433
487,0.0411,0.0271
488,0.0365,0.0167
489,0.0362,0.0116
490,0.0318,0.0218
491,0.0301,0.011
492,0.0,0.0
493,0.0457,0.0106
494,0.0434,0.0297
495,0.0384,0.0194
496,0.0344,0.0264
497,0.0336,0.0101
498,0.0278,0.0064
499,0.0246,0.0107
500,0.0296,0.0147
501,0.0255,0.0131
502,0.0226,0.0133
503,0.0192,0.0084
504,0.0191,0.0112
505,0.0139,0.0064
506,0.0177,0.008
507,0.022,0.0168
508,0.0188,0.0104
509,0.0162,0.005
510,0.0151,0.0053
511,0.014,0.0063
512,0.0153,0.0058
513,0.0,0.0
514,0.0155,0.0096
515,0.0145,0.0072
516,0.0134,0.0074
517,0.0118,0.0049
518,0.0116,0.0045
519,0.0125,0.011
520,0.0108,0.0036
521,0.0086,0.0059
522,0.0083,0.0063
523,0.0074,0.0034
524,0.0077,0.0064
525,0.0,0.0
526,0.0054,0.0055
527,0.005,0.0031
528,0.0042,0.0025
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.096,0.0556
536,0.0876,0.0648
537,0.0913,0.0447
538,0.0861,0.0251
539,0.0783,0.0206
540,0.0774,0.0546
541,0.0,0.0
542,0.0924,0.0457
543,0.0889,0.0713
544,0.0917,0.0638
545,0.0901,0.0607
546,0.0871,0.0466
547,0.0854,0.0284
548,0.076,0.0503
549,0.0797,0.0482
550,0.1673,0.0957
551,0.0845,0.0766
552,0.0867,0.0389
553,0.074,0.0654
554,0.0698,0.0293
555,0.069,0.0388
556,0.0685,0.0409
557,0.0636,0.0413
558,0.078,0.0461
559,0.1626,0.124
560,0.0761,0.0425
561,0.0692,0.0254
562,0.0645,0.0291
563,0.0658,0.0199
564,0.0575,0.044
565,0.0531,0.0288
566,0.0463,0.0261
567,0.0467,0.0195
568,0.1576,0.035
569,0.0717,0.0773
570,0.063,0.0283
571,0.0634,0.0227
572,0.0567,0.0277
573,0.0528,0.0251
574,0.0422,0.0169
575,0.0474,0.0179
576,0.0409,0.0172
577,0.1543,0.0505
578,0.0694,0.0397
579,0.0582,0.0494
580,0.0565,0.0152
581,0.0481,0.0182
582,0.0381,0.0125
583,0.0406,0.0301
584,0.0417,0.0145
585,0.0478,0.0199
586,0.1258,0.0385
587,0.0581,0.041
588,0.0551,0.029
589,0.052,0.0316
590,0.0478,0.0286
591,0.0383,0.0122
592,0.036,0.0233
593,0.0306,0.0087
594,0.0819,0.0382
595,0.0373,0.0269
596,0.033,0.0186
597,0.0281,0.0165
598,0.026,0.0158
599,0.0241,0.0178
600,0.0196,0.0123
601,0.0199,0.0057
602,0.0695,0.0554
603,0.0279,0.0243
604,0.025,0.0155
605,0.0218,0.0085
606,0.0207,0.0078
607,0.0177,0.0064
608,0.0175,0.009
609,0.0,0.0
610,0.0495,0.0325
611,0.0199,0.0111
612,0.015,0.0149
613,0.0172,0.0147
614,0.0139,0.0129
615,0.0151,0.0064
616,0.0318,0.0198
617,0.0127,0.0105
618,0.0101,0.0073
619,0.0114,0.007
620,0.0,0.0
621,0.0,0.0
622,0.0179,0.0121
623,0.0072,0.0049
624,0.0055,0.0021
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.1033,0.0391
631,0.0962,0.0305
632,0.0975,0.0246
633,0.1001,0.0551
634,0.0906,0.0446
635,0.0884,0.0509
636,0.0829,0.0497
637,0.0,0.0
638,0.1035,0.0599
639,0.0967,0.0422
640,0.1026,0.0608
641,0.0966,0.0771
642,0.0938,0.0683
643,0.0916,0.0373
644,0.0792,0.0406
645,0.078,0.0476
646,0.1402,0.0935
647,0.0889,0.0599
648,0.0859,0.0349
649,0.0786,0.0113
650,0.0727,0.0485
651,0.0726,0.0361
652,0.0733,0.0352
653,0.0712,0.0218
654,0.0629,0.0377
655,0.132,0.0729
656,0.0781,0.1002
657,0.0731,0.0338
658,0.0692,0.0366
659,0.0634,0.0382
660,0.0577,0.0224
661,0.0571,0.0408
662,0.0531,0.0235
663,0.0516,0.0249
664,0.1172,0.1381
665,0.0747,0.0386
666,0.068,0.0349
667,0.0674,0.0248
668,0.0576,0.0204
669,0.0531,0.0292
670,0.0545,0.0314
671,0.0434,0.0277
672,0.0429,0.036
673,0.1337,0.0563
674,0.0708,0.0318
675,0.061,0.0572
676,0.0573,0.0232
677,0.05,0.0289
678,0.0492,0.0315
679,0.0457,0.0205
680,0.0483,0.0199
681,0.0442,0.0104
682,0.1126,0.0471
683,0.0653,0.0446
684,0.0549,0.0266
685,0.0533,0.0207
686,0.05,0.0298
687,0.0486,0.0198
688,0.0353,0.0141
689,0.041,0.0228
690,0.0807,0.042
691,0.0398,0.0258
692,0.0348,0.0227
693,0.0309,0.0333
694,0.0259,0.0138
695,0.0263,0.0118
696,0.02,0.0114
697,0.0153,0.0042
698,0.0606,0.03
699,0.0292,0.0073
700,0.0257,0.0136
701,0.0226,0.0256
702,0.0203,0.0089
703,0.0174,0.0085
704,0.0164,0.0056
705,0.0,0.0
706,0.047,0.0293
707,0.0237,0.0099
708,0.0213,0.0096
709,0.0145,0.0057
710,0.0165,0.0104
711,0.0276,0.0172
712,0.0147,0.004
713,0.0111,0.0055
714,0.0091,0.0057
715,0.0,0.0
716,0.0184,0.0075
717,0.0071,0.0047
718,0.0066,0.0062
719,0.0,0.0
720,0.0,0.0
721,0.0,0.0
722,0.0,0.0
723,0.1036,0.0823
724,0.1016,0.0478
725,0.0959,0.0363
726,0.0881,0.0494
727,0.0797,0.0327
728,0.0793,0.0352
729,0.0752,0.0379
730,0.1402,0.0868
731,0.0957,0.0337
732,0.0926,0.0421
733,0.0909,0.0636
734,0.0827,0.0635
735,0.0855,0.0386
736,0.087,0.0352
737,0.0825,0.0379
738,0.0829,0.0417
739,0.1251,0.0419
740,0.0866,0.0324
741,0.0845,0.0141
742,0.08,0.0552
743,0.0734,0.0214
744,0.0706,0.0312
745,0.0687,0.02
746,0.0643,0.0267
747,0.0608,0.0129
748,0.1172,0.0532
749,0.072,0.0352
750,0.0729,0.0645
751,0.0693,0.0217
752,0.0619,0.0313
753,0.0557,0.0174
754,0.0559,0.0135
755,0.0508,0.0275
756,0.0559,0.011
757,0.1104,0.0383
758,0.0755,0.0444
759,0.0643,0.0263
760,0.0601,0.0287
761,0.0584,0.0166
762,0.0532,0.0312
763,0.0416,0.0267
764,0.038,0.0326
765,0.0384,0.0138
766,0.107,0.0333
767,0.0671,0.0239
768,0.0598,0.0301
769,0.0549,0.0245
770,0.0488,0.0177
771,0.0443,0.0274
772,0.0389,0.014
773,0.0428,0.0337
774,0.0342,0.0152
775,0.1074,0.0494
776,0.0687,0.0882
777,0.0508,0.0273
778,0.0502,0.026
779,0.0445,0.0188
780,0.0411,0.0346
781,0.0354,0.0229
782,0.0335,0.0162
783,0.0392,0.0173
784,0.0724,0.0677
785,0.0397,0.0159
786,0.0349,0.0255
787,0.0309,0.0066
788,0.0275,0.0122
789,0.0246,0.0188
790,0.0191,0.012
791,0.0183,0.0122
792,0.0,0.0
793,0.0508,0.0314
794,0.0292,0.0081
795,0.0264,0.0125
796,0.0236,0.0254
797,0.0202,0.0072
798,0.0168,0.0097
799,0.0134,0.0048
800,0.0,0.0
801,0.0,0.0
802,0.038,0.022
803,0.021,0.017
804,0.0159,0.0075
805,0.015,0.0148
806,0.0127,0.0058
807,0.0143,0.0079
808,0.0246,0.0167
809,0.0124,0.0069
810,0.0116,0.0041
811,0.0127,0.0058
812,0.0107,0.004
813,0.0,0.0
814,0.0124,0.0042
815,0.0065,0.0132
816,0.0063,0.0041
817,0.0063,0.0054
818,0.0,0.0
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,0.0965,0.0941
823,0.096,0.0869
824,0.0874,0.0714
825,0.0894,0.0197
826,0.082,0.0333
827,0.0804,0.0387
828,0.069,0.0264
829,0.153,0.3601
830,0.1467,0.1023
831,0.1002,0.032
832,0.0959,0.0178
833,0.0951,0.058
834,0.0877,0.0326
835,0.0862,0.0387
836,0.0802,0.081
837,0.073,0.0409
838,0.0808,0.033
839,0.0,0.0
840,0.1173,0.0702
841,0.0875,0.044
842,0.0838,0.0597
843,0.0748,0.0266
844,0.075,0.0433
845,0.0728,0.0332
846,0.0619,0.0326
847,0.0589,0.037
848,0.0599,0.0409
849,0.0,0.0
850,0.1179,0.1143
851,0.0782,0.0489
852,0.0732,0.0237
853,0.0646,0.0329
854,0.0586,0.0227
855,0.0492,0.0279
856,0.0477,0.008
857,0.0476,0.0318
858,0.0492,0.013
859,0.1076,0.054
860,0.069,0.0383
861,0.0681,0.0222
862,0.058,0.0381
863,0.0537,0.0252
864,0.05,0.0183
865,0.0446,0.0246
866,0.0376,0.0155
867,0.0455,0.0269
868,0.1033,0.0344
869,0.0676,0.0283
870,0.0607,0.0309
871,0.0544,0.0385
872,0.0461,0.0326
873,0.0395,0.0113
874,0.0386,0.0176
875,0.0375,0.017
876,0.0387,0.0214
877,0.1035,0.057
878,0.064,0.0375
879,0.0544,0.0296
880,0.0497,0.0371
881,0.0429,0.0218
882,0.0402,0.0269
883,0.0341,0.0198
884,0.0317,0.0173
885,0.0627,0.0447
886,0.0396,0.0245
887,0.0334,0.0167
888,0.0296,0.0183
889,0.0251,0.0105
890,0.0204,0.005
891,0.0182,0.0137
892,0.0189,0.0104
893,0.0482,0.0166
894,0.0285,0.0148
895,0.0254,0.0167
896,0.0222,0.0149
897,0.0195,0.0102
898,0.0171,0.0111
899,0.0161,0.0076
900,0.0,0.0
901,0.0322,0.0157
902,0.0183,0.0169
903,0.0179,0.0071
904,0.0133,0.0043
905,0.0117,0.0053
906,0.0195,0.0093
907,0.012,0.0071
908,0.0123,0.0069
909,0.0118,0.0092
910,0.0099,0.0068
911,0.0112,0.0172
912,0.0063,0.0033
913,0.006,0.0034
914,0.0,0.0
915,0.0,0.0
916,0.0,0.0
917,0.0,0.0
918,0.0943,0.0548
919,0.0992,0.0386
920,0.0952,0.0684
921,0.092,0.0559
922,0.0895,0.0851
923,0.0881,0.039
924,0.0823,0.0764
925,0.1471,0.0869
926,0.1281,0.0483
927,0.0969,0.0629
928,0.0963,0.076
929,0.0998,0.0673
930,0.094,0.0332
931,0.0902,0.0885
932,0.0828,0.0806
933,0.0754,0.0444
934,0.0784,0.0519
935,0.1438,0.0601
936,0.1153,0.0606
937,0.0915,0.0743
938,0.0819,0.0475
939,0.0806,0.0455
940,0.0754,0.0617
941,0.0752,0.0248
942,0.0674,0.0296
943,0.0654,0.0437
944,0.0668,0.0405
945,0.1144,0.0696
946,0.1127,0.078
947,0.077,0.0503
948,0.0709,0.0305
949,0.0661,0.0268
950,0.0554,0.0487
951,0.0564,0.0207
952,0.0493,0.0338
953,0.0524,0.0254
954,0.0558,0.0455
955,0.101,0.0897
956,0.0693,0.046
957,0.0685,0.0494
958,0.0536,0.0264
959,0.0541,0.0266
960,0.0502,0.0363
961,0.0449,0.026
962,0.0367,0.0213
963,0.0404,0.0125
964,0.103,0.0604
965,0.0631,0.0316
966,0.0572,0.0253
967,0.0518,0.0325
968,0.0444,0.0122
969,0.0414,0.0201
970,0.0373,0.0208
971,0.0351,0.0156
972,0.0401,0.0251
973,0.0869,0.052
974,0.0617,0.0375
975,0.0503,0.035
976,0.0434,0.0237
977,0.0403,0.0164
978,0.0318,0.0211
979,0.032,0.0226
980,0.0281,0.0148
981,0.0563,0.03
982,0.0352,0.0119
983,0.0327,0.022
984,0.0272,0.0064
985,0.0227,0.0196
986,0.0211,0.0037
987,0.0182,0.0079
988,0.015,0.0075
989,0.0389,0.025
990,0.0263,0.0089
991,0.0239,0.0211
992,0.0198,0.008
993,0.0179,0.0091
994,0.0155,0.0087
995,0.0128,0.0026
996,0.0126,0.0355
997,0.0281,0.0096
998,0.0175,0.0092
999,0.0152,0.011
1000,0.0128,0.0045
1001,0.0125,0.005
1002,0.0111,0.0068
1003,0.0115,0.0063
1004,0.0185,0.013
1005,0.0103,0.0053
1006,0.0101,0.0053
1007,0.0085,0.005
1008,0.0072,0.008
1009,0.0085,0.0046
1010,0.0,0.0
1011,0.0076,0.0068
1012,0.0057,0.0043
1013,0.005,0.0038
1014,0.0047,0.002
1015,0.0,0.0
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,0.1405,0.0514
1020,0.1276,0.1258
1021,0.1229,0.0639
1022,0.1185,0.0674
1023,0.1119,0.0943
1024,0.1073,0.0888
1025,0.1091,0.0761
1026,0.101,0.052
1027,0.1761,0.1172
1028,0.1735,0.1078
1029,0.1392,0.0614
1030,0.1353,0.0485
1031,0.1263,0.0453
1032,0.1071,0.0851
1033,0.1066,0.0306
1034,0.1008,0.051
1035,0.0913,0.0868
1036,0.0933,0.0405
1037,0.1749,0.0535
1038,0.1734,0.1336
1039,0.1133,0.0472
1040,0.1014,0.076
1041,0.0996,0.0664
1042,0.0875,0.0509
1043,0.0825,0.0561
1044,0.0715,0.0605
1045,0.0815,0.0494
1046,0.0764,0.0422
1047,0.115,0.0586
1048,0.1435,0.1297
1049,0.096,0.044
1050,0.089,0.0625
1051,0.0785,0.068
1052,0.0733,0.0371
1053,0.0696,0.0483
1054,0.0645,0.0215
1055,0.0578,0.0206
1056,0.0564,0.0382
1057,0.1363,0.0527
1058,0.0921,0.0704
1059,0.0816,0.0813
1060,0.0775,0.0555
1061,0.0627,0.0328
1062,0.0571,0.0403
1063,0.0505,0.009
1064,0.0516,0.034
1065,0.0524,0.025
1066,0.1268,0.0725
1067,0.0797,0.0815
1068,0.0768,0.0497
1069,0.0678,0.0312
1070,0.053,0.0298
1071,0.045,0.0322
1072,0.0482,0.0282
1073,0.0412,0.0179
1074,0.0387,0.0207
1075,0.1123,0.0953
1076,0.0673,0.0401
1077,0.0677,0.0091
1078,0.0538,0.0187
1079,0.0544,0.0319
1080,0.0441,0.0124
1081,0.0387,0.0335
1082,0.0307,0.0202
1083,0.071,0.0313
1084,0.0441,0.0336
1085,0.0399,0.0151
1086,0.0353,0.0179
1087,0.0282,0.013
1088,0.0239,0.0122
1089,0.0201,0.0079
1090,0.0186,0.0058
1091,0.056,0.0458
1092,0.0309,0.0157
1093,0.0294,0.0138
1094,0.0271,0.015
1095,0.0194,0.0158
1096,0.019,0.0068
1097,0.0147,0.0108
1098,0.0,0.0
1099,0.0354,0.0116
1100,0.0228,0.0215
1101,0.0196,0.0059
1102,0.0142,0.0071
1103,0.0153,0.0061
1104,0.0193,0.0049
1105,0.0236,0.0139
1106,0.0129,0.0107
1107,0.0129,0.0054
1108,0.009,0.0053
1109,0.0,0.0
1110,0.0,0.0
1111,0.0095,0.01
1112,0.0057,0.0039
1113,0.0068,0.0036
1114,0.0,0.0
1115,0.0,0.0
1116,0.0,0.0
1117,0.0,0.0
1118,0.0,0.0
1119,0.193,0.1004
1120,0.1977,0.1147
1121,0.2001,0.0755
1122,0.1827,0.0556
1123,0.1552,0.1467
1124,0.1537,0.0633
1125,0.1258,0.0705
1126,0.141,0.0709
1127,0.2423,0.1193
1128,0.0,0.0
1129,0.2109,0.0941
1130,0.1918,0.1769
1131,0.1822,0.0803
1132,0.1619,0.0751
1133,0.1675,0.1414
1134,0.1524,0.0631
1135,0.1365,0.0586
1136,0.1469,0.0965
1137,0.1585,0.1127
1138,0.242,0.1456
1139,0.3743,0.2787
1140,0.2244,0.1033
1141,0.1556,0.1139
1142,0.1551,0.1073
1143,0.1413,0.093
1144,0.1247,0.0387
1145,0.1289,0.0898
1146,0.1142,0.0522
1147,0.0877,0.0684
1148,0.1093,0.0561
1149,0.1847,0.0735
1150,0.3143,0.22
1151,0.2278,0.1857
1152,0.1325,0.0576
1153,0.1348,0.1583
1154,0.1184,0.0694
1155,0.0926,0.0381
1156,0.0892,0.0546
1157,0.0878,0.0427
1158,0.0868,0.0698
1159,0.0823,0.0763
1160,0.3007,0.1437
1161,0.1708,0.072
1162,0.1302,0.0773
1163,0.1158,0.0598
1164,0.0928,0.0444
1165,0.0914,0.0681
1166,0.077,0.0373
1167,0.0621,0.0394
1168,0.0642,0.0212
1169,0.073,0.0121
1170,0.2876,0.4281
1171,0.175,0.0662
1172,0.1179,0.0818
1173,0.1073,0.0459
1174,0.0929,0.0431
1175,0.0781,0.0277
1176,0.0637,0.035
1177,0.0553,0.0279
1178,0.0,0.0
1179,0.065,0.0218
1180,0.3773,0.24
1181,0.153,0.0842
1182,0.103,0.0489
1183,0.1001,0.0713
1184,0.0911,0.0336
1185,0.0651,0.058
1186,0.0522,0.0361
