name,stat,syst
treatment,ADD,ADD
type,UNCORR,CORR
1,0.048,0.03605551275463989
2,0.036,0.03001666203960727
3,0.027,0.025942243542145693
4,0.021,0.022825424421026655
5,0.025,0.021470910553583886
6,0.026,0.022472205054244233
7,0.024,0.023600847442411893
8,0.025,0.02765863337187866
9,0.022,0.03324154027718933
10,0.026,0.04036087214122113
11,0.033,0.04967896939349688
12,0.055,0.06122091146005587
13,0.133,0.07360027173862879
14,0.064,0.06369458375717671
15,0.045,0.05385164807134505
16,0.035,0.046238512086787566
17,0.026,0.0412310562561766
18,0.029,0.03757658845611187
19,0.029,0.035355339059327376
20,0.027,0.036891733491393436
21,0.028,0.04
22,0.025,0.045343136195018535
23,0.026,0.05375872022286245
24,0.034,0.06363961030678927
25,0.053,0.07638062581571324
26,0.096,0.09128526715741155
27,0.065,0.07201388754955533
28,0.046,0.061326992425847854
29,0.033,0.052392747589718944
30,0.025,0.04661544808322665
31,0.026,0.042544094772365294
32,0.027,0.03981205847478876
33,0.025,0.04070626487409524
34,0.026,0.043566041821583926
35,0.021,0.048600411520891465
36,0.024,0.05685068161420758
37,0.03,0.06726812023536856
38,0.044,0.07993122043357026
39,0.076,0.09546203433826456
40,0.06,0.062169124169478215
41,0.043,0.05503635162326806
42,0.032,0.05015974481593781
43,0.023,0.04661544808322665
44,0.024,0.04569463863518345
45,0.023,0.04518849411078002
46,0.022,0.047413078364518794
47,0.023,0.051107729356722545
48,0.019,0.05630275304103699
49,0.021,0.0638200595424354
50,0.025,0.07262231062146123
51,0.034,0.08373768566183327
52,0.067,0.09774456506629921
53,0.057,0.04420407221060069
54,0.044,0.04188078318274385
55,0.031,0.04031128874149275
56,0.023,0.03935733730830886
57,0.024,0.03891015291668744
58,0.023,0.03981205847478876
59,0.021,0.04159326868617084
60,0.021,0.0439089968002003
61,0.018,0.04825971404805461
62,0.019,0.05280151512977634
63,0.022,0.0587962583843564
64,0.031,0.06646803743153547
65,0.052,0.07507329751649384
66,0.059,0.09052071586106686
67,0.04,0.07021395872616784
68,0.029,0.05314132102234569
69,0.022,0.04031128874149274
70,0.023,0.030886890422961
71,0.022,0.02640075756488817
72,0.019,0.024758836806279896
73,0.02,0.02690724809414742
74,0.016,0.032557641192199414
75,0.018,0.04101219330881976
76,0.021,0.05240229002629561
77,0.029,0.06762396025078685
78,0.054,0.08741853350405736
79,0.053,0.07720103626247513
80,0.037,0.06168468205316454
81,0.029,0.04870318264754368
82,0.02,0.039
83,0.022,0.03130495168499706
84,0.02,0.02745906043549196
85,0.018,0.025612496949731396
86,0.018,0.02690724809414742
87,0.014,0.03111269837220809
88,0.015,0.03748332962798263
89,0.019,0.04675467891024384
90,0.026,0.05825804665451803
91,0.055,0.07200694410957877
92,0.035,0.04976946855251722
93,0.025,0.03807886552931954
94,0.018,0.02996664812754339
95,0.013,0.023706539182259397
96,0.013,0.018867962264113206
97,0.012,0.017204650534085254
98,0.011,0.0170293863659264
99,0.012,0.0191049731745428
100,0.012,0.022671568097509268
101,0.01,0.029068883707497266
102,0.012,0.03623534186398688
103,0.016,0.04640043103248072
104,0.027,0.05882176467941097
105,0.029,0.045607017003965515
106,0.019,0.03905124837953327
107,0.014,0.03492849839314596
108,0.01,0.030805843601498725
109,0.01,0.026683328128252668
110,0.01,0.025
111,0.008,0.02340939982143925
112,0.009,0.023259406699226014
113,0.009,0.0233238075793812
114,0.007,0.025
115,0.009,0.02831960451701259
116,0.011,0.03324154027718933
117,0.019,0.03894868418830089
118,0.021,0.019924858845171277
119,0.015,0.0196468827043885
120,0.01,0.018681541692269404
121,0.008,0.01746424919657298
122,0.007,0.01649242250247064
123,0.006,0.01649242250247064
124,0.006,0.015524174696260024
125,0.006,0.014866068747318507
126,0.006,0.01392838827718412
127,0.005,0.014317821063276353
128,0.006,0.014422205101855958
129,0.008,0.014212670403551895
130,0.015,0.015556349186104044
131,0.015,0.017204650534085254
132,0.01,0.015264337522473748
133,0.007,0.014317821063276353
134,0.005,0.013000000000000001
135,0.004,0.012649110640673518
136,0.004,0.011401754250991379
137,0.003,0.011180339887498947
138,0.004,0.01019803902718557
139,0.003,0.01019803902718557
140,0.003,0.009219544457292887
141,0.003,0.009219544457292887
142,0.005,0.008544003745317531
143,0.009,0.008944271909999158
