,x,Q2,y
,mid,mid,mid
1,0.015,0.3448149647775,0.35
2,0.015,0.4433335261425,0.45
3,0.015,0.5418520875075,0.55
4,0.045,1.0344448943325,0.35
5,0.045,1.3300005784275,0.45
6,0.045,1.6255562625225002,0.55
7,0.08,1.83901314548,0.35
8,0.08,2.3644454727600004,0.45
9,0.08,2.8898778000400007,0.55
10,0.125,2.8734580398125,0.35
11,0.125,3.6944460511875,0.45
12,0.125,4.5154340625625,0.55
13,0.175,4.022841255737499,0.35
14,0.175,5.1722244716625,0.45
15,0.175,6.321607687587501,0.55
16,0.225,5.1722244716625,0.35
17,0.225,6.6500028921375005,0.45
18,0.225,8.127781312612502,0.55
19,0.275,6.3216076875875,0.35
20,0.275,8.127781312612502,0.45
21,0.275,9.933954937637502,0.55
22,0.35,8.045682511474999,0.35
23,0.35,10.344448943325,0.45
24,0.35,12.643215375175002,0.55
25,0.45,10.344448943325,0.35
26,0.45,13.300005784275001,0.45
27,0.45,16.255562625225004,0.55
28,0.55,12.643215375175,0.35
29,0.65,14.941981807025,0.35
30,0.75,17.240748238875,0.35
31,0.015,0.3166668043875,0.25
32,0.015,0.4433335261425,0.35
33,0.015,0.5700002478975,0.45
34,0.015,0.6966669696525001,0.55
35,0.015,0.8233336914075001,0.65
36,0.045,0.9500004131625001,0.25
37,0.045,1.3300005784275,0.35
38,0.045,1.7100007436925,0.45
39,0.045,2.0900009089575002,0.55
40,0.045,2.4700010742225,0.65
41,0.08,1.6888896234000002,0.25
42,0.08,2.36444547276,0.35
43,0.08,3.0400013221200006,0.45
44,0.08,3.7155571714800004,0.55
45,0.08,4.391113020840001,0.65
46,0.125,2.6388900365625,0.25
47,0.125,3.6944460511874997,0.35
48,0.125,4.750002065812501,0.45
49,0.125,5.805558080437501,0.55
50,0.125,6.861114095062501,0.65
51,0.175,3.6944460511874997,0.25
52,0.175,5.172224471662499,0.35
53,0.175,6.6500028921375,0.45
54,0.175,8.1277813126125,0.55
55,0.175,9.605559733087501,0.65
56,0.225,4.750002065812501,0.25
57,0.225,6.6500028921375,0.35
58,0.225,8.5500037184625,0.45
59,0.225,10.4500045447875,0.55
60,0.225,12.350005371112502,0.65
61,0.275,5.805558080437501,0.25
62,0.275,8.1277813126125,0.35
63,0.275,10.4500045447875,0.45
64,0.275,12.772227776962502,0.55
65,0.35,7.388892102374999,0.25
66,0.35,10.344448943324998,0.35
67,0.35,13.300005784275,0.45
68,0.35,16.255562625225,0.55
69,0.45,9.500004131625001,0.25
70,0.45,13.300005784275,0.35
71,0.45,17.100007436925,0.45
72,0.45,20.900009089575,0.55
73,0.55,11.611116160875001,0.25
74,0.55,16.255562625225,0.35
75,0.55,20.900009089575,0.45
76,0.65,13.722228190125001,0.25
77,0.65,19.211119466175003,0.35
78,0.65,24.700010742225004,0.45
79,0.75,15.833340219375,0.25
80,0.75,22.166676307125,0.35
81,0.75,28.500012394875,0.45
82,0.015,0.38703720536249997,0.25
83,0.015,0.5418520875075,0.35
84,0.015,0.6966669696525,0.45
85,0.015,0.8514818517975,0.55
86,0.015,1.0062967339425002,0.65
87,0.045,1.1611116160875001,0.25
88,0.045,1.6255562625224997,0.35
89,0.045,2.0900009089575002,0.45
90,0.045,2.5544455553925003,0.55
91,0.045,3.0188902018275,0.65
92,0.08,2.0641984286,0.25
93,0.08,2.8898778000400003,0.35
94,0.08,3.715557171480001,0.45
95,0.08,4.541236542920001,0.55
96,0.08,5.366915914360001,0.65
97,0.125,3.2253100446875003,0.25
98,0.125,4.5154340625625,0.35
99,0.125,5.805558080437501,0.45
100,0.125,7.0956820983125,0.55
101,0.125,8.385806116187501,0.65
102,0.175,4.5154340625625,0.25
103,0.175,6.321607687587499,0.35
104,0.175,8.1277813126125,0.45
105,0.175,9.933954937637502,0.55
106,0.175,11.7401285626625,0.65
107,0.225,5.805558080437501,0.25
108,0.225,8.1277813126125,0.35
109,0.225,10.4500045447875,0.45
110,0.225,12.772227776962502,0.55
111,0.225,15.094451009137503,0.65
112,0.275,7.0956820983125,0.25
113,0.275,9.9339549376375,0.35
114,0.275,12.772227776962502,0.45
115,0.275,15.610500616287503,0.55
116,0.275,18.448773455612503,0.65
117,0.35,9.030868125125,0.25
118,0.35,12.643215375174998,0.35
119,0.35,16.255562625225,0.45
120,0.35,19.867909875275004,0.55
121,0.35,23.480257125325,0.65
122,0.45,11.611116160875001,0.25
123,0.45,16.255562625225,0.35
124,0.45,20.900009089575,0.45
125,0.45,25.544455553925005,0.55
126,0.45,30.188902018275005,0.65
127,0.55,14.191364196625,0.25
128,0.55,19.867909875275,0.35
129,0.55,25.544455553925005,0.45
130,0.65,16.771612232375002,0.25
131,0.65,23.480257125325,0.35
132,0.65,30.188902018275005,0.45
133,0.75,19.351860268125,0.25
134,0.75,27.092604375375,0.35
135,0.75,34.833348482625,0.45
136,0.015,0.2744445638025,0.15
137,0.015,0.4574076063375,0.25
138,0.015,0.6403706488725,0.35
139,0.015,0.8233336914075,0.45
140,0.015,1.0062967339425,0.55
141,0.015,1.1892597764775001,0.65
142,0.015,1.3722228190125,0.75
143,0.045,0.8233336914075,0.15
144,0.045,1.3722228190125,0.25
145,0.045,1.9211119466174997,0.35
146,0.045,2.4700010742225,0.45
147,0.045,3.0188902018275003,0.55
148,0.045,3.5677793294325,0.65
149,0.045,4.1166684570375,0.75
150,0.08,1.46370434028,0.15
151,0.08,2.4395072338,0.25
152,0.08,3.41531012732,0.35
153,0.08,4.391113020840001,0.45
154,0.08,5.366915914360001,0.55
155,0.08,6.342718807880001,0.65
156,0.08,7.318521701400001,0.75
157,0.125,2.2870380316875,0.15
158,0.125,3.8117300528125004,0.25
159,0.125,5.3364220739374995,0.35
160,0.125,6.861114095062501,0.45
161,0.125,8.385806116187501,0.55
162,0.125,9.9104981373125,0.65
163,0.125,11.4351901584375,0.75
164,0.175,3.2018532443625,0.15
165,0.175,5.3364220739374995,0.25
166,0.175,7.470990903512499,0.35
167,0.175,9.6055597330875,0.45
168,0.175,11.740128562662502,0.55
169,0.175,13.8746973922375,0.65
170,0.175,16.0092662218125,0.75
171,0.225,4.116668457037501,0.15
172,0.225,6.861114095062501,0.25
173,0.225,9.6055597330875,0.35
174,0.225,12.3500053711125,0.45
175,0.225,15.0944510091375,0.55
176,0.225,17.838896647162503,0.65
177,0.225,20.583342285187502,0.75
178,0.275,5.0314836697125,0.15
179,0.275,8.385806116187501,0.25
180,0.275,11.7401285626625,0.35
181,0.275,15.0944510091375,0.45
182,0.275,18.448773455612503,0.55
183,0.275,21.803095902087502,0.65
184,0.35,6.403706488725,0.15
185,0.35,10.672844147874999,0.25
186,0.35,14.941981807024998,0.35
