index,data
276,0.0452
277,-
278,0.0551
279,0.0354
280,0.0165
281,-
282,-
283,-
284,-
285,-
286,1.0791
287,1.0404
288,0.9285
289,0.7449
290,1.4537
291,1.4358
292,1.3833
293,1.1562
294,1.1282
295,0.9595
296,0.9371
297,1.4983
298,1.2945
299,1.2782
300,0.979
301,0.9858
302,0.7781
303,0.698
304,1.5538
305,1.3869
306,1.1812
307,0.8502
308,0.751
309,0.6192
310,0.5072
311,1.2809
312,1.143
313,0.9532
314,0.7386
315,0.5803
316,0.5225
317,0.4015
318,1.2747
319,1.1067
320,0.8223
321,0.5822
322,0.4743
323,0.3331
324,0.2962
325,1.0163
326,0.8178
327,0.6317
328,0.4939
329,0.4091
330,0.3186
331,0.1917
332,0.7764
333,0.6133
334,0.4164
335,0.2952
336,0.202
337,0.123
338,-
339,0.4548
340,0.3502
341,0.2445
342,0.1868
343,0.1452
344,0.067
345,-
346,0.2548
347,0.1839
348,0.1406
349,0.0946
350,0.0562
351,0.1484
352,0.0762
353,0.0528
354,0.0393
355,-
356,0.0582
357,0.0379
358,0.0209
359,-
360,-
361,-
362,-
363,-
364,1.1798
365,1.0076
366,0.9396
367,0.9036
368,0.7714
369,1.6059
370,1.5432
371,1.388
372,1.2572
373,1.2595
374,0.9388
375,0.8486
376,0.5958
377,1.5278
378,1.5629
379,1.2571
380,1.1057
381,1.1128
382,0.8493
383,0.7092
384,0.5254
385,1.5224
386,1.3046
387,1.0589
388,0.9184
389,0.765
390,0.6892
391,0.5772
392,0.4249
393,1.3217
394,1.1134
395,0.894
396,0.7651
397,0.5329
398,0.523
399,0.3785
400,-
401,1.1791
402,0.9483
403,0.7967
404,0.596
405,0.4432
406,0.3153
407,0.1922
408,-
409,1.0334
410,0.818
411,0.6466
412,0.5433
413,0.3397
414,0.2434
415,0.1635
416,0.8294
417,0.6004
418,0.4383
419,0.3527
420,0.2306
421,0.1324
422,-
423,0.51
424,0.3475
425,0.2434
426,0.1921
427,0.1351
428,0.1022
429,-
430,0.2833
431,0.1762
432,0.1074
433,0.0822
434,0.0697
435,0.1286
436,0.0735
437,0.0615
438,0.042
439,-
440,0.0397
441,0.03
442,-
443,-
444,-
445,-
446,-
447,1.3114
448,1.2204
449,1.1563
450,1.1236
451,0.9657
452,0.7366
453,1.4164
454,1.4689
455,1.3378
456,1.3581
457,1.223
458,1.1004
459,0.9402
460,0.7843
461,1.7133
462,1.4497
463,1.2364
464,1.0919
465,1.0221
466,0.9101
467,0.7392
468,0.5522
469,1.6167
470,1.4423
471,0.9806
472,1.008
473,0.7783
474,0.7912
475,0.5271
476,0.5094
477,1.354
478,1.1736
479,0.9693
480,0.6526
481,0.4967
482,0.4588
483,0.3905
484,0.3421
485,1.1445
486,0.9231
487,0.7545
488,0.5777
489,0.5094
490,0.3462
491,0.2338
492,-
493,0.9392
494,0.8294
495,0.6332
496,0.4692
497,0.4133
498,0.2341
499,0.1287
500,0.7568
501,0.5533
502,0.4236
503,0.2854
504,0.2316
505,0.0972
506,0.0924
507,0.444
508,0.3077
509,0.2096
510,0.1584
511,0.1017
512,0.0825
513,-
514,0.2426
515,0.1875
516,0.137
517,0.086
518,0.0572
519,0.0445
520,0.1329
521,0.0776
522,0.058
523,0.0341
524,0.0251
525,-
526,0.0478
527,0.0358
528,0.0186
529,-
530,-
531,-
532,-
533,-
534,-
535,1.3709
536,1.1977
537,1.2823
538,1.1347
539,1.01
540,0.8172
541,-
542,1.5876
543,1.4188
544,1.4775
545,1.3759
546,1.2345
547,1.1796
548,0.8912
549,0.755
550,1.6485
551,1.6742
552,1.66
553,1.2067
554,1.0679
555,0.978
556,0.9264
557,0.7428
558,0.7606
559,1.7438
560,1.5876
561,1.305
562,1.0813
563,1.0762
564,0.7954
565,0.6252
566,0.4369
567,0.2961
568,1.6117
569,1.382
570,1.0522
571,1.0202
572,0.7612
573,0.6317
574,0.376
575,0.3867
576,0.1983
577,1.4667
578,1.2415
579,0.8727
580,0.7754
581,0.5429
582,0.3164
583,0.3095
584,0.2596
585,0.1828
586,0.9604
587,0.8915
588,0.7609
589,0.63
590,0.4956
591,0.2921
592,0.2188
593,0.1285
594,0.7677
595,0.6981
596,0.5182
597,0.361
598,0.2738
599,0.2061
600,0.1175
601,0.0854
602,0.5833
603,0.4229
604,0.3014
605,0.2101
606,0.1649
607,0.1001
608,0.0752
609,-
610,0.3198
611,0.2203
612,0.1177
613,0.1209
614,0.0712
615,0.0614
616,0.1629
617,0.1049
618,0.0557
619,0.0635
620,-
621,-
622,0.0685
623,0.0482
624,0.0243
625,-
626,-
627,-
628,-
629,-
630,1.4577
631,1.3404
632,1.3546
633,1.4119
634,1.1922
635,1.1191
636,0.9597
637,-
638,1.8015
639,1.5197
640,1.6331
641,1.426
642,1.314
643,1.2069
644,0.8645
645,0.7485
646,1.5612
647,1.6764
648,1.5591
649,1.2601
650,1.0382
651,0.9811
652,0.9391
653,0.8201
654,0.5355
655,1.571
656,1.5785
657,1.3243
658,1.149
659,0.9336
660,0.73
661,0.6493
662,0.4941
663,0.3868
664,1.2519
665,1.378
666,1.1151
667,1.0217
668,0.7078
669,0.5745
670,0.5399
671,0.3052
672,0.224
673,1.4965
674,1.2132
675,0.8667
676,0.7122
677,0.5179
678,0.4614
679,0.3358
680,0.3033
681,0.1743
682,1.0362
683,0.9956
684,0.678
685,0.5995
686,0.4793
687,0.4189
688,0.2031
689,0.2051
690,0.9677
691,0.696
692,0.514
693,0.383
694,0.2407
695,0.2115
696,0.1082
697,0.0503
698,0.5504
699,0.3853
700,0.278
701,0.1861
702,0.1372
703,0.0876
704,0.0628
705,-
706,0.3681
707,0.2616
708,0.185
709,0.0773
710,0.0843
711,0.1439
712,0.117
713,0.0589
714,0.0324
715,-
716,0.0885
717,0.0396
718,0.026
719,-
720,-
721,-
722,-
723,1.5915
724,1.5923
725,1.4527
726,1.2336
727,1.0507
728,1.0248
729,0.88
730,1.5425
731,1.6281
732,1.5407
733,1.4833
734,1.2032
735,1.2262
736,1.1846
737,1.0356
738,0.954
739,1.5947
740,1.7103
741,1.5908
742,1.3999
743,1.1586
744,1.0303
745,0.9201
746,0.7518
747,0.5809
748,1.6629
749,1.4418
750,1.4325
751,1.2457
752,0.98
753,0.7509
754,0.7114
755,0.5189
756,0.5016
757,1.3925
758,1.4975
759,1.09
760,0.919
761,0.8301
762,0.6352
763,0.3741
764,0.278
765,0.2078
766,1.2559
767,1.1597
768,0.9188
769,0.7436
770,0.5566
771,0.4309
772,0.2911
773,0.2845
774,0.1312
775,1.2247
776,1.149
777,0.6392
778,0.5925
779,0.4251
780,0.3463
781,0.2331
782,0.1584
783,0.1335
784,1.0381
785,0.7506
786,0.5576
787,0.4163
788,0.2998
789,0.2297
790,0.1218
791,0.0901
792,-
793,0.5301
794,0.4127
795,0.3177
796,0.236
797,0.155
798,0.0993
799,0.046
800,-
801,-
802,0.3101
803,0.2228
804,0.1129
805,0.0903
806,0.0575
807,0.0564
808,0.1533
809,0.0914
810,0.0694
811,0.0634
812,0.0394
813,-
814,0.0576
815,0.0349
816,0.0263
817,0.0207
818,-
819,-
820,-
821,-
822,1.4007
823,1.4049
824,1.2066
825,1.3098
826,1.0885
827,1.0606
828,0.7981
829,0.7251
830,1.7384
831,1.649
832,1.5476
833,1.5386
834,1.3099
835,1.2496
836,1.0826
837,0.8611
838,0.9348
839,-
840,1.4889
841,1.6282
842,1.5217
843,1.2448
844,1.2013
845,1.1167
846,0.7878
847,0.6691
848,0.6082
849,-
850,1.7276
851,1.581
852,1.402
853,1.1086
854,0.902
855,0.6233
856,0.5551
857,0.5003
858,0.4387
859,1.4249
860,1.2227
861,1.1854
862,0.863
863,0.728
864,0.6076
865,0.4521
866,0.2724
867,0.2996
868,1.2769
869,1.1525
870,0.9223
871,0.7406
872,0.5161
873,0.3665
874,0.3212
875,0.2577
876,0.1827
877,1.2578
878,1.0054
879,0.7161
880,0.6153
881,0.4256
882,0.3578
883,0.2245
884,0.1464
885,0.8856
886,0.7381
887,0.527
888,0.4002
889,0.2727
890,0.1718
891,0.1175
892,0.098
893,0.5545
894,0.3999
895,0.2989
896,0.222
897,0.1577
898,0.1051
899,0.0776
900,-
901,0.282
902,0.1761
903,0.1528
904,0.081
905,0.0543
906,0.1227
907,0.0868
908,0.0795
909,0.0661
910,0.0391
911,0.0561
912,0.0345
913,0.0249
914,-
915,-
916,-
917,-
918,1.3613
919,1.5206
920,1.4379
921,1.3941
922,1.3273
923,1.3229
924,1.1575
925,1.0218
926,1.5295
927,1.639
928,1.5896
929,1.6948
930,1.5141
931,1.3998
932,1.1744
933,0.9691
934,0.9584
935,0.8489
936,1.5614
937,1.8356
938,1.5203
939,1.4513
940,1.284
941,1.2185
942,0.9884
943,0.8747
944,0.8229
945,0.5968
946,1.8132
947,1.6164
948,1.3963
949,1.2023
950,0.8613
951,0.8477
952,0.6421
953,0.6563
954,0.6389
955,1.4442
956,1.325
957,1.2632
958,0.8101
959,0.7918
960,0.6597
961,0.4926
962,0.2991
963,0.2889
964,1.4547
965,1.1117
966,0.8984
967,0.7206
968,0.5229
969,0.4481
970,0.3324
971,0.2571
972,0.2257
973,1.0411
974,1.0398
975,0.7038
976,0.5138
977,0.411
978,0.2557
979,0.2267
980,0.1464
981,0.8549
982,0.6558
983,0.5634
984,0.3875
985,0.2614
986,0.2036
987,0.1367
988,0.0725
989,0.4478
990,0.3929
991,0.3113
992,0.2044
993,0.152
994,0.1012
995,0.058
996,0.0411
997,0.2683
998,0.1988
999,0.1427
1000,0.0899
1001,0.0709
1002,0.05
1003,0.0422
1004,0.1438
1005,0.0821
1006,0.0703
1007,0.0427
1008,0.0284
1009,0.03
1010,-
1011,0.0397
1012,0.0377
1013,0.0239
1014,0.0169
1015,-
1016,-
1017,-
1018,-
1019,1.5443
1020,1.4445
1021,1.4273
1022,1.3543
1023,1.2614
1024,1.1547
1025,1.212
1026,1.0492
1027,1.1783
1028,1.6047
1029,1.905
1030,1.8508
1031,1.6068
1032,1.1996
1033,1.193
1034,1.0594
1035,0.8752
1036,0.8758
1037,1.012
1038,2.0103
1039,1.6619
1040,1.3717
1041,1.3462
1042,1.0334
1043,0.9248
1044,0.6963
1045,0.8311
1046,0.6981
1047,0.507
1048,1.7032
1049,1.4809
1050,1.2865
1051,1.0058
1052,0.8756
1053,0.8147
1054,0.6497
1055,0.5146
1056,0.4195
1057,1.5771
1058,1.3436
1059,1.0878
1060,0.9719
1061,0.646
1062,0.5334
1063,0.4057
1064,0.3864
1065,0.3036
1066,1.3733
1067,1.0337
1068,0.9816
1069,0.7685
1070,0.4718
1071,0.3402
1072,0.3453
1073,0.2286
1074,0.1523
1075,1.0759
1076,0.7695
1077,0.7578
1078,0.485
1079,0.4798
1080,0.308
1081,0.2214
1082,0.1248
1083,0.8648
1084,0.6371
1085,0.5184
1086,0.3999
1087,0.255
1088,0.1794
1089,0.1151
1090,0.0837
1091,0.5919
1092,0.3497
1093,0.2947
1094,0.2416
1095,0.123
1096,0.1019
1097,0.0544
1098,-
1099,0.2653
1100,0.2199
1101,0.1446
1102,0.078
1103,0.0753
1104,0.092
1105,0.1527
1106,0.0908
1107,0.0779
1108,0.0331
1109,-
1110,-
1111,0.0447
1112,0.0265
1113,0.0298
1114,-
1115,-
1116,-
1117,-
1118,-
1119,1.4502
1120,1.5956
1121,1.7256
1122,1.5031
1123,1.1401
1124,1.1465
1125,0.8196
1126,1.0004
1127,1.2909
1128,-
1129,1.1488
1130,1.72
1131,1.5996
1132,1.2822
1133,1.3341
1134,1.0912
1135,0.9253
1136,1.0495
1137,1.1209
1138,1.082
1139,1.636
1140,1.6607
1141,1.5517
1142,1.4749
1143,1.2676
1144,1.008
1145,1.0403
1146,0.8383
1147,0.4705
1148,0.6872
1149,0.7456
1150,1.309
1151,2.0795
1152,1.4073
1153,1.4141
1154,1.0938
1155,0.7181
1156,0.6388
1157,0.6004
1158,0.5328
1159,0.4466
1160,1.1827
1161,1.2453
1162,1.3519
1163,1.0796
1164,0.6878
1165,0.6593
1166,0.456
1167,0.3046
1168,0.2886
1169,0.3032
1170,1.0216
1171,1.3146
1172,1.1195
1173,0.9154
1174,0.7032
1175,0.5021
1176,0.3352
1177,0.2364
1178,-
1179,0.211
1180,1.6463
1181,1.0258
1182,0.928
1183,0.8166
1184,0.6663
1185,0.3483
1186,0.2235
1187,0.1414
1188,0.7072
1189,0.8638
1190,0.589
1191,0.4647
1192,0.2773
1193,0.2585
1194,0.238
1195,0.1215
1196,0.7276
1197,0.6072
1198,0.3481
1199,0.2614
1200,0.2074
1201,0.1193
1202,0.1074
1203,-
1204,0.373
1205,0.2222
1206,0.2244
1207,0.1311
1208,0.128
1209,0.0599
1210,-
1211,0.0913
1212,0.089
1213,0.0766
1214,-
1215,-
1216,-
1217,0.0496
1218,0.0306
1219,-
1220,-
1221,-
1222,-
1223,1.5155
1224,1.8407
1225,1.5983
1226,1.8816
1227,1.3361
1228,1.8281
1229,0.8111
1230,1.0364
1231,1.9644
1232,1.8163
1233,2.1601
1234,1.6962
1235,1.4888
1236,1.5774
1237,1.4311
1238,1.1709
1239,0.7038
1240,1.4504
1241,-
1242,1.6007
1243,1.4162
1244,1.3898
1245,0.988
1246,1.24
1247,1.0973
1248,0.6436
1249,0.7635
1250,0.6395
1251,-
1252,1.7066
1253,1.3388
1254,1.0671
1255,0.742
1256,0.8744
1257,0.6625
1258,0.7066
1259,0.4431
1260,1.8942
1261,1.7727
1262,1.2205
1263,0.8632
1264,0.53
1265,0.6466
1266,-
1267,-
1268,0.9853
1269,1.1807
1270,0.6413
1271,0.5984
1272,0.4306
1273,-
1274,-
1275,-
1276,-
1277,0.9905
1278,0.7703
1279,0.8342
1280,0.3359
1281,-
1282,0.9759
1283,0.6875
1284,0.6719
1285,0.5417
1286,0.38
1287,0.3464
1288,-
1289,0.4897
1290,0.274
1291,0.2762
1292,0.2401
1293,0.1828
1294,0.2294
1295,0.2593
1296,0.1119
1297,0.121
1298,0.0837
1299,-
1300,-
1301,-
1302,-
1303,-
1304,1.9715
1305,1.5611
1306,1.6645
1307,1.6535
1308,-
1309,-
1310,2.2884
1311,1.8277
1312,-
1313,-
1314,1.9208
1315,2.7269
1316,1.4472
1317,1.6511
1318,1.5716
1319,-
1320,-
1321,1.1095
1322,1.6456
1323,1.4064
1324,0.9542
1325,0.9483
1326,1.2077
1327,1.4046
1328,0.8544
1329,-
1330,-
1331,1.3422
1332,0.9608
1333,1.0213
1334,0.795
1335,-
1336,0.9725
1337,1.1275
1338,-
1339,0.5515
1340,0.9209
1341,0.3908
1342,0.6254
1343,0.3471
1344,-
